payoff,network,strategy,strategy_short,mean_barC,std_barC,mean_smax,std_smax,mean_chi,std_chi,Pr_allC,Pr_allD,mean_t_absorb,std_t_absorb
beta_1.50,WS_k4_p0.1,TitForTatStrategy,TFT,0.4627539620123787,0.2137247149380645,0.06009615384615385,0.16300599229979565,1.9999681769136717,0.6507403992006523,0.23333333333333334,0.3333333333333333,899.1333333333333,979.1755410700806
beta_2.00,ER_k4,ImitationStrategy,Imitate,0.021220833333333338,0.008019666192138756,0.0050975000000000005,0.0007643991329683464,0.9454150571650571,0.19823682511639837,0.0,0.0,2000.0,0.0
beta_2.00,ER_k4,RLStrategy,RL,0.24539083333333334,0.03395619831522648,0.105354,0.03633281923104594,4.069910215945539,0.6740444865573053,0.0,0.0,2000.0,0.0
beta_2.00,ER_k4,TitForTatStrategy,TFT,0.482875,0.06623019385134098,0.3545,0.09413718895753997,1.4252860810175647,0.8134619978096616,0.0,0.0,2000.0,0.0
beta_2.00,Grid_20x20,ImitationStrategy,Imitate,0.0389337303972709,0.021020565491944077,0.008942391304347827,0.002220967039359422,1.5569972418885463,0.5957308572571058,0.0,0.23333333333333334,1552.7666666666667,824.7930015478422
beta_2.00,Grid_20x20,RLStrategy,RL,0.05784491666666667,0.002734882939193552,0.006391333333333334,0.000798688508326828,1.0268731801054947,0.12415751898520809,0.0,0.0,2000.0,0.0
beta_2.00,Grid_20x20,TitForTatStrategy,TFT,0.502063852323295,0.19490410785275628,0.0025,0.0,0.0,0.0,0.26666666666666666,0.26666666666666666,953.2333333333333,995.9005864848757
beta_2.00,WS_k4_p0.1,ImitationStrategy,Imitate,0.05136548395453116,0.01824417977324627,0.009287314814814818,0.002672660634692257,2.119912784561563,0.3967136027405486,0.0,0.1,1814.5,566.632384020442
beta_2.00,WS_k4_p0.1,RLStrategy,RL,0.059401583333333334,0.003951281245899284,0.007515583333333334,0.001997403021181001,1.0631257087729693,0.14051269016364734,0.0,0.0,2000.0,0.0
beta_2.00,WS_k4_p0.1,TitForTatStrategy,TFT,0.4959274903496295,0.2558880873705897,0.21615384615384617,0.36651350785790654,1.8409763505314758,0.8538119587459655,0.23333333333333334,0.3333333333333333,897.5,980.6089153314822
