payoff,network,strategy,barC,chi_bar,smax_bar,absorbed,absorb_state,t_absorb,n_steps_executed,cluster_samples_json,cluster_sizes_window_json,strategy_short
beta_5.00,Grid_30x30,ImitationStrategy,0.057635556,3.006833656,0.008488889,FALSE,,1000,1000,"[{""t"": 1, ""sizes"": [1, 38, 15, 55, 1, 14, 2, 1, 2, 3, 18, 1, 1, 16, 1, 1, 15, 1, 3, 4, 7, 1, 12, 1, 6, 3, 88, 3, 22, 6, 1, 2, 3, 1, 1, 2, 2, 29, 1, 1, 1, 1, 1, 22, 25, 2, 2, 5, 1, 1, 1, 1, 3, 14, 3, 4, 1, 1]}, {""t"": 51, ""sizes"": [6, 2, 2, 1, 2, 4, 4, 9, 1, 9, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 3, 2, 2, 2, 2, 1, 1, 2, 1, 2]}, {""t"": 101, ""sizes"": [2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 1]}, {""t"": 151, ""sizes"": [6, 2, 2, 2, 2, 3, 4, 9, 7, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 1, 2]}, {""t"": 201, ""sizes"": [2, 4, 1, 8, 3, 4, 2, 2, 2, 2, 1, 2, 2, 3, 2, 2, 2, 3, 2]}, {""t"": 251, ""sizes"": [6, 2, 2, 3, 4, 7, 3, 7, 1, 2, 2, 1, 2, 2, 3, 4, 2, 2, 2]}, {""t"": 301, ""sizes"": [2, 2, 2, 3, 4, 6, 2, 4, 2, 1, 2, 1, 4, 2, 2, 2, 2]}, {""t"": 351, ""sizes"": [4, 2, 2, 3, 4, 9, 3, 8, 2, 2, 2, 2, 3, 1, 2, 2, 1, 2, 2]}, {""t"": 401, ""sizes"": [6, 2, 2, 2, 2, 4, 6, 1, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2]}, {""t"": 451, ""sizes"": [4, 2, 1, 2, 3, 4, 7, 2, 8, 2, 1, 2, 2, 2, 2, 1, 2]}, {""t"": 501, ""sizes"": [6, 2, 2, 2, 1, 4, 9, 3, 7, 2, 2, 2, 2, 3, 1, 2, 2, 3]}, {""t"": 551, ""sizes"": [4, 2, 2, 1, 2, 3, 2, 8, 3, 6, 2, 1, 2, 2, 2, 2, 2, 1, 3, 4, 2, 2, 2, 2, 2]}, {""t"": 601, ""sizes"": [6, 2, 2, 1, 2, 4, 9, 1, 7, 2, 1, 1, 2, 2, 2, 2, 4, 2, 2, 2, 1, 2, 1, 2]}, {""t"": 651, ""sizes"": [2, 2, 2, 2, 2, 1, 2, 4, 1, 2, 2]}, {""t"": 701, ""sizes"": [6, 2, 2, 2, 2, 3, 4, 9, 4, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 1, 2]}, {""t"": 751, ""sizes"": [2, 4, 1, 8, 3, 6, 2, 2, 2, 2, 1, 2, 2, 3, 2, 2, 2, 1, 2]}, {""t"": 801, ""sizes"": [6, 2, 2, 3, 4, 7, 3, 9, 1, 2, 2, 1, 2, 2, 3, 2, 2, 2, 1]}, {""t"": 851, ""sizes"": [2, 2, 2, 3, 4, 6, 2, 7, 2, 1, 2, 1, 2, 2, 2, 2, 3]}, {""t"": 901, ""sizes"": [4, 2, 2, 3, 4, 9, 3, 6, 4, 2, 2, 2, 2, 3, 1, 2, 2, 1, 2, 2]}, {""t"": 951, ""sizes"": [6, 2, 2, 2, 2, 4, 6, 1, 7, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 1, 2]}]","[6, 2, 2, 2, 1, 4, 9, 3, 7, 2, 2, 2, 2, 3, 1, 2, 2, 3, 4, 2, 2, 1, 2, 3, 2, 8, 3, 6, 2, 1, 2, 2, 2, 2, 2, 1, 3, 4, 2, 2, 2, 2, 2, 6, 2, 2, 1, 2, 4, 9, 1, 7, 2, 1, 1, 2, 2, 2, 2, 4, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 4, 1, 2, 2, 6, 2, 2, 2, 2, 3, 4, 9, 4, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 1, 2, 2, 4, 1, 8, 3, 6, 2, 2, 2, 2, 1, 2, 2, 3, 2, 2, 2, 1, 2, 6, 2, 2, 3, 4, 7, 3, 9, 1, 2, 2, 1, 2, 2, 3, 2, 2, 2, 1, 2, 2, 2, 3, 4, 6, 2, 7, 2, 1, 2, 1, 2, 2, 2, 2, 3, 4, 2, 2, 3, 4, 9, 3, 6, 4, 2, 2, 2, 2, 3, 1, 2, 2, 1, 2, 2, 6, 2, 2, 2, 2, 4, 6, 1, 7, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 1, 2]",Imitate
beta_5.00,Grid_30x30,ImitationStrategy,0.074364444,2.829287322,0.0085,FALSE,,1000,1000,"[{""t"": 1, ""sizes"": [31, 12, 3, 38, 1, 3, 1, 1, 2, 15, 2, 1, 11, 1, 1, 1, 45, 2, 1, 3, 4, 1, 15, 1, 1, 1, 1, 2, 2, 1, 1, 7, 1, 1, 1, 20, 21, 1, 2, 2, 1, 22, 2, 1, 1, 8, 2, 4, 1, 7, 1, 24, 2, 37, 2, 3, 1, 3, 1, 18, 6, 1, 2, 21, 1, 3, 1, 1, 5, 1, 1, 1, 1, 2, 1]}, {""t"": 51, ""sizes"": [5, 2, 24, 3, 2, 1, 1, 2, 4, 2, 2, 2, 2, 2, 2, 2, 1, 12, 2, 2, 2, 1, 4, 1, 1, 2, 3, 2, 1, 2, 2, 2, 1, 6, 2, 2, 2, 2, 2]}, {""t"": 101, ""sizes"": [4, 2, 4, 7, 2, 3, 1]}, {""t"": 151, ""sizes"": [2, 3, 3, 2, 2, 2, 4, 2, 2, 2, 2, 2, 1, 2, 1, 7, 2, 1, 2, 1, 2, 4, 2, 2, 11, 2, 2, 2, 2, 2, 2, 4, 1, 2]}, {""t"": 201, ""sizes"": [4, 6, 2, 3, 3, 6, 2, 3, 2, 3, 2, 1, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 3, 2]}, {""t"": 251, ""sizes"": [2, 2, 7, 2, 3, 9, 2, 4, 3, 2, 3, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2]}, {""t"": 301, ""sizes"": [1, 2, 2, 4, 4, 2, 3, 2, 2, 4, 3, 4, 7, 1, 7, 1, 2, 2, 2, 2, 1, 1, 1, 3]}, {""t"": 351, ""sizes"": [2, 7, 2, 4, 3, 8, 2, 2, 3, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]}, {""t"": 401, ""sizes"": [4, 2, 4, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 5, 2, 1, 2, 2, 2, 2, 8, 2, 7, 3, 2, 2, 4, 2, 2]}, {""t"": 451, ""sizes"": [4, 6, 1, 3, 3, 4, 7, 4, 2, 3, 3, 4, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2]}, {""t"": 501, ""sizes"": [2, 7, 4, 3, 9, 2, 2, 1, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]}, {""t"": 551, ""sizes"": [4, 3, 4, 3, 2, 4, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 4, 2, 2, 2, 4, 1, 2, 2, 3, 3, 2, 2, 2, 2, 2]}, {""t"": 601, ""sizes"": [2, 4, 3, 2, 2, 1, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 7, 2, 2, 4, 1, 2, 2, 9, 2, 2, 6, 2, 2, 2, 2, 4, 2, 1]}, {""t"": 651, ""sizes"": [4, 2, 7, 3, 2, 3, 1]}, {""t"": 701, ""sizes"": [2, 4, 3, 2, 2, 2, 4, 2, 2, 2, 2, 2, 1, 2, 1, 7, 2, 1, 2, 1, 2, 4, 2, 2, 10, 2, 2, 2, 2, 2, 2, 4, 4, 2]}, {""t"": 751, ""sizes"": [4, 6, 2, 3, 3, 6, 2, 3, 2, 3, 2, 1, 2, 4, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 3, 2]}, {""t"": 801, ""sizes"": [2, 2, 7, 2, 3, 9, 2, 4, 3, 3, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2]}, {""t"": 851, ""sizes"": [1, 2, 2, 4, 4, 2, 3, 2, 2, 4, 3, 2, 7, 1, 7, 1, 2, 2, 2, 2, 1, 1, 1, 3]}, {""t"": 901, ""sizes"": [2, 7, 2, 4, 3, 8, 2, 2, 3, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]}, {""t"": 951, ""sizes"": [4, 2, 4, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 5, 2, 1, 2, 2, 2, 2, 8, 2, 7, 3, 2, 2, 3, 2, 2]}]","[2, 7, 4, 3, 9, 2, 2, 1, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 4, 3, 2, 4, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 4, 2, 2, 2, 4, 1, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 1, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 7, 2, 2, 4, 1, 2, 2, 9, 2, 2, 6, 2, 2, 2, 2, 4, 2, 1, 4, 2, 7, 3, 2, 3, 1, 2, 4, 3, 2, 2, 2, 4, 2, 2, 2, 2, 2, 1, 2, 1, 7, 2, 1, 2, 1, 2, 4, 2, 2, 10, 2, 2, 2, 2, 2, 2, 4, 4, 2, 4, 6, 2, 3, 3, 6, 2, 3, 2, 3, 2, 1, 2, 4, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 3, 2, 2, 2, 7, 2, 3, 9, 2, 4, 3, 3, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2, 4, 4, 2, 3, 2, 2, 4, 3, 2, 7, 1, 7, 1, 2, 2, 2, 2, 1, 1, 1, 3, 2, 7, 2, 4, 3, 8, 2, 2, 3, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 4, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 5, 2, 1, 2, 2, 2, 2, 8, 2, 7, 3, 2, 2, 3, 2, 2]",Imitate
beta_0.00,Grid_30x30,ImitationStrategy,0.244444444,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [2, 1, 5, 16, 6, 6, 3, 7, 5, 23, 1, 2, 13, 1, 1, 50, 2, 1, 1, 1, 1, 8, 27, 1, 1, 2, 1, 9, 1, 1, 23, 4, 8, 1, 6, 49, 1, 7, 1, 1, 1, 2, 2, 3, 1, 7, 1, 2, 1, 1, 2, 1, 1, 1, 2, 6, 1, 9, 32, 4, 4, 29, 7, 7, 1, 1, 4, 1, 1, 1, 1, 3]}]",[],Imitate
beta_0.00,Grid_30x30,ImitationStrategy,0.251666667,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [4, 8, 25, 1, 100, 11, 2, 2, 2, 2, 1, 1, 1, 1, 5, 1, 1, 2, 5, 1, 10, 1, 10, 140, 3, 1, 1, 4, 1, 31, 7, 2, 2, 5, 1, 1, 1, 1, 5, 1, 1, 3, 1, 2, 3, 5, 9, 18, 2, 1, 3, 1]}]",[],Imitate
beta_0.00,Grid_30x30,ImitationStrategy,0.26,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [2, 2, 28, 2, 13, 1, 7, 12, 1, 4, 1, 1, 1, 15, 70, 1, 2, 17, 1, 2, 1, 4, 91, 1, 1, 15, 1, 2, 1, 3, 1, 3, 6, 2, 1, 1, 2, 1, 16, 1, 1, 11, 2, 27, 15, 2, 3, 1, 1, 4, 1, 1, 1, 1, 1, 19, 1, 5, 1, 1, 12, 2, 7, 1, 3, 6, 1]}]",[],Imitate
beta_0.00,Grid_30x30,ImitationStrategy,0.242222222,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [3, 1, 19, 11, 8, 1, 2, 3, 5, 3, 22, 2, 1, 7, 3, 1, 1, 34, 1, 1, 30, 3, 35, 4, 1, 1, 7, 17, 1, 3, 1, 1, 1, 1, 1, 4, 34, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 4, 1, 78, 10, 1, 1, 1, 4, 1, 4, 2, 3, 1, 1, 10, 3, 1, 1, 2, 1, 4, 4, 1, 1]}]",[],Imitate
beta_0.00,Grid_30x30,ImitationStrategy,0.252222222,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [3, 4, 78, 16, 3, 17, 1, 8, 1, 1, 4, 1, 2, 1, 4, 1, 1, 1, 5, 1, 26, 3, 1, 1, 4, 47, 10, 5, 1, 10, 4, 2, 3, 45, 1, 1, 1, 1, 22, 1, 27, 5, 4, 1, 5, 1, 1, 2, 1, 8, 1, 7, 2, 16, 2, 1, 3, 1, 1, 6, 4, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2]}]",[],Imitate
beta_0.00,Grid_30x30,ImitationStrategy,0.241111111,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [1, 1, 25, 2, 76, 3, 1, 1, 12, 2, 8, 1, 1, 1, 7, 1, 3, 5, 1, 1, 1, 22, 1, 2, 12, 1, 1, 1, 3, 2, 4, 1, 1, 10, 1, 1, 2, 4, 17, 2, 49, 1, 1, 1, 2, 1, 11, 1, 1, 1, 1, 1, 2, 16, 1, 6, 22, 2, 3, 8, 2, 1, 1, 1, 12, 18, 7, 7, 2, 1, 4, 1, 1, 1, 1, 1]}]",[],Imitate
beta_0.00,Grid_30x30,ImitationStrategy,0.246666667,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [6, 8, 36, 1, 3, 17, 1, 18, 20, 1, 2, 1, 3, 7, 1, 25, 1, 1, 1, 3, 12, 4, 4, 9, 54, 1, 5, 11, 2, 1, 9, 52, 1, 1, 3, 2, 1, 1, 29, 2, 1, 3, 3, 1, 3, 2, 1, 10, 1, 1, 2, 1, 1, 1, 17, 16, 3, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2]}]",[],Imitate
beta_0.00,Grid_30x30,ImitationStrategy,0.251111111,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [4, 32, 7, 19, 1, 132, 2, 1, 5, 2, 3, 2, 1, 9, 1, 2, 1, 22, 1, 1, 1, 1, 1, 1, 1, 3, 7, 1, 1, 1, 1, 4, 1, 5, 1, 7, 2, 1, 1, 9, 14, 4, 1, 1, 8, 37, 3, 7, 12, 4, 2, 9, 21, 2, 1, 7, 5, 6, 1, 4, 1, 1, 1, 2]}]",[],Imitate
beta_0.00,Grid_30x30,ImitationStrategy,0.259444444,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [1, 2, 7, 93, 2, 5, 1, 17, 55, 1, 2, 2, 2, 7, 2, 1, 1, 1, 1, 2, 13, 1, 1, 1, 2, 1, 4, 41, 6, 1, 1, 2, 31, 4, 1, 1, 1, 2, 1, 1, 2, 7, 58, 1, 10, 1, 3, 4, 2, 4, 1, 22, 15, 6, 1, 2, 1, 1, 1, 1, 1, 2]}]",[],Imitate
beta_0.00,Grid_30x30,ImitationStrategy,0.248888889,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [10, 3, 13, 3, 10, 33, 1, 1, 4, 3, 2, 5, 37, 1, 1, 2, 9, 23, 4, 32, 4, 1, 1, 2, 11, 7, 1, 1, 22, 1, 13, 12, 5, 1, 5, 4, 1, 1, 14, 42, 6, 2, 2, 1, 3, 1, 31, 2, 5, 3, 1, 1, 1, 5, 3, 1, 10, 1, 1, 1, 1, 7, 2, 5, 2, 1, 3]}]",[],Imitate
beta_0.00,WS_k4_p0.1,ImitationStrategy,0.25,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [2, 1, 2, 3, 1, 62, 3, 1, 9, 2, 4, 2, 5, 1, 17, 1, 1, 2, 1, 3, 5, 1, 4, 26, 15, 6, 3, 2, 14, 2, 1, 1, 1, 1, 2, 1, 6, 1, 3, 3, 2, 1, 1, 16, 2, 38, 1, 1, 2, 5, 3, 13, 1, 4, 1, 11, 17, 1, 1, 1, 3, 3, 5, 5, 7, 1, 3, 3, 1, 2, 1, 15, 10, 2, 1, 1, 2, 5, 3, 3, 1, 1, 1, 3, 1, 6, 3, 7, 8]}]",[],Imitate
beta_0.00,WS_k4_p0.1,ImitationStrategy,0.242222222,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [8, 2, 16, 1, 3, 65, 13, 57, 2, 2, 16, 2, 6, 1, 1, 5, 14, 1, 2, 3, 1, 9, 1, 1, 1, 1, 5, 3, 27, 5, 5, 3, 2, 1, 3, 8, 2, 4, 1, 2, 6, 5, 3, 2, 2, 9, 1, 5, 1, 3, 1, 7, 3, 2, 2, 2, 1, 7, 7, 13, 3, 3, 3, 1, 1, 1, 4, 1, 10, 3, 3, 1, 5, 1, 1, 7, 1]}]",[],Imitate
beta_0.00,WS_k4_p0.1,ImitationStrategy,0.235,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [2, 39, 1, 6, 8, 2, 4, 1, 20, 1, 2, 4, 5, 4, 1, 6, 20, 12, 9, 2, 1, 6, 1, 1, 4, 1, 2, 6, 5, 43, 2, 3, 1, 1, 1, 1, 1, 9, 1, 3, 3, 2, 1, 1, 1, 10, 2, 2, 1, 3, 11, 4, 1, 1, 1, 8, 3, 3, 1, 2, 1, 1, 3, 4, 2, 1, 1, 2, 10, 1, 5, 3, 4, 6, 5, 1, 1, 6, 3, 3, 1, 3, 2, 3, 2, 1, 1, 5, 3, 5, 4, 1, 8, 5, 4, 1, 1, 2, 1, 1, 3]}]",[],Imitate
beta_0.00,WS_k4_p0.1,ImitationStrategy,0.255,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [2, 37, 2, 1, 152, 3, 2, 3, 1, 1, 4, 1, 2, 7, 24, 1, 3, 7, 5, 3, 5, 1, 1, 2, 3, 2, 6, 25, 3, 10, 1, 1, 2, 9, 1, 5, 2, 1, 10, 6, 2, 4, 1, 4, 5, 1, 1, 1, 3, 4, 4, 1, 2, 1, 3, 6, 1, 2, 1, 1, 4, 3, 1, 2, 9, 2, 1, 2, 1, 1, 3, 5, 3, 4, 3, 1, 7, 2]}]",[],Imitate
beta_0.00,WS_k4_p0.1,ImitationStrategy,0.251111111,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [2, 1, 89, 2, 22, 1, 7, 9, 55, 36, 1, 5, 1, 4, 7, 9, 1, 8, 3, 1, 3, 1, 10, 7, 2, 2, 3, 1, 1, 1, 7, 2, 4, 23, 1, 1, 4, 1, 10, 1, 1, 10, 1, 2, 1, 5, 1, 4, 4, 2, 5, 6, 4, 7, 2, 4, 12, 2, 4, 2, 4, 3, 1, 4, 1, 8, 3]}]",[],Imitate
beta_0.00,WS_k4_p0.1,ImitationStrategy,0.243888889,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [141, 4, 41, 34, 4, 4, 1, 1, 1, 1, 6, 8, 2, 3, 5, 3, 1, 5, 2, 1, 5, 3, 1, 1, 15, 6, 6, 2, 1, 1, 1, 2, 3, 1, 6, 2, 1, 1, 6, 3, 2, 1, 3, 8, 1, 5, 4, 1, 9, 1, 3, 2, 1, 2, 4, 2, 4, 3, 1, 1, 5, 5, 4, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3]}]",[],Imitate
beta_0.00,WS_k4_p0.1,ImitationStrategy,0.233888889,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [2, 2, 3, 2, 1, 2, 2, 21, 1, 1, 16, 3, 5, 1, 1, 8, 2, 3, 4, 1, 6, 2, 1, 9, 1, 3, 2, 12, 1, 3, 1, 2, 19, 2, 3, 6, 1, 1, 1, 2, 1, 6, 1, 3, 2, 1, 1, 2, 9, 8, 3, 1, 2, 2, 1, 1, 3, 1, 7, 3, 2, 8, 1, 1, 1, 16, 4, 1, 2, 4, 2, 3, 4, 1, 2, 8, 1, 8, 3, 1, 1, 3, 1, 4, 1, 2, 4, 3, 1, 1, 2, 2, 2, 1, 11, 3, 2, 1, 14, 4, 2, 2, 7, 11, 2, 4, 2, 1, 1, 1, 6, 1, 3, 1, 1, 2, 1, 1, 8, 4, 1, 2, 2, 2]}]",[],Imitate
beta_0.00,WS_k4_p0.1,ImitationStrategy,0.256111111,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [6, 56, 40, 1, 4, 3, 4, 2, 83, 15, 4, 6, 1, 3, 3, 2, 4, 4, 14, 1, 30, 14, 3, 1, 1, 3, 5, 1, 1, 15, 2, 1, 1, 6, 3, 2, 2, 2, 1, 1, 3, 2, 1, 1, 3, 2, 9, 1, 2, 2, 4, 2, 2, 1, 14, 1, 2, 1, 2, 2, 2, 1, 1, 2, 3, 4, 3, 3, 1, 2, 1, 6, 6, 7, 1, 2, 2, 3, 1, 2]}]",[],Imitate
beta_0.00,WS_k4_p0.1,ImitationStrategy,0.257222222,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [61, 11, 2, 2, 6, 4, 1, 6, 4, 1, 7, 2, 1, 1, 6, 1, 3, 5, 2, 15, 3, 5, 1, 2, 1, 1, 5, 30, 1, 6, 15, 1, 2, 9, 8, 1, 44, 7, 1, 2, 2, 1, 2, 1, 13, 7, 3, 2, 8, 2, 2, 1, 2, 5, 5, 3, 1, 3, 5, 1, 1, 1, 15, 3, 1, 3, 4, 4, 2, 4, 2, 3, 1, 8, 10, 4, 1, 1, 5, 1, 3, 2, 6, 6, 1, 8, 3, 4, 1]}]",[],Imitate
beta_0.00,WS_k4_p0.1,ImitationStrategy,0.221666667,,,TRUE,allD,2,2,"[{""t"": 1, ""sizes"": [69, 1, 33, 1, 1, 2, 2, 13, 1, 1, 1, 1, 15, 1, 5, 1, 1, 5, 1, 1, 1, 1, 3, 1, 1, 10, 10, 1, 16, 2, 1, 1, 3, 1, 1, 1, 28, 1, 5, 2, 1, 5, 10, 4, 4, 1, 2, 1, 2, 3, 2, 3, 1, 5, 1, 3, 2, 1, 3, 2, 1, 4, 5, 1, 4, 1, 2, 2, 6, 1, 2, 2, 2, 2, 1, 2, 2, 1, 1, 2, 3, 3, 9, 2, 6, 1, 1, 1, 1, 1, 2, 1, 2, 1, 7, 2, 2, 6, 2]}]",[],Imitate
beta_0.50,WS_k4_p0.1,ImitationStrategy,0.047460317,,,TRUE,allD,21,21,"[{""t"": 1, ""sizes"": [20, 2, 108, 2, 2, 8, 3, 1, 2, 2, 5, 10, 4, 8, 13, 2, 3, 6, 8, 28, 4, 6, 6, 34, 2, 1, 1, 3, 1, 1, 2, 4, 5, 4, 3, 8, 1, 6, 1, 1, 2, 3, 3, 3, 2, 11, 3, 2, 1, 5, 6, 2, 10, 2, 4, 2, 7, 3, 1, 2, 1, 1, 2, 9, 1, 2, 5, 2, 1, 2, 8, 2, 3, 1, 5, 1, 3, 1, 3, 1, 1]}]",[],Imitate
beta_0.50,WS_k4_p0.1,ImitationStrategy,0.064236111,,,TRUE,allD,16,16,"[{""t"": 1, ""sizes"": [3, 3, 1, 87, 7, 18, 4, 11, 3, 1, 25, 11, 1, 4, 17, 2, 1, 5, 1, 1, 7, 1, 2, 4, 4, 4, 4, 1, 5, 5, 4, 1, 2, 3, 2, 4, 3, 1, 1, 4, 1, 2, 1, 4, 2, 2, 1, 8, 1, 1, 3, 5, 3, 11, 3, 5, 12, 1, 1, 3, 1, 1, 1, 3, 9, 3, 6, 10, 1, 3, 5, 7, 11, 2, 2, 9, 3, 1, 3, 2, 4, 1, 4, 1, 3, 1, 1, 1, 1, 1, 1, 1, 7, 1, 2, 1, 3]}]",[],Imitate
beta_0.50,WS_k4_p0.1,ImitationStrategy,0.068888889,,,TRUE,allD,13,13,"[{""t"": 1, ""sizes"": [8, 15, 37, 1, 3, 5, 24, 2, 4, 14, 9, 1, 3, 1, 1, 2, 2, 10, 10, 1, 4, 6, 2, 1, 4, 4, 1, 4, 1, 7, 2, 7, 3, 1, 1, 1, 1, 1, 12, 10, 2, 16, 1, 3, 39, 1, 1, 1, 6, 1, 4, 1, 1, 1, 2, 13, 3, 2, 1, 1, 10, 1, 1, 10, 2, 2, 3, 1, 3, 8, 4, 3, 1, 6, 5, 3, 3, 2, 3, 2, 1, 2, 1, 6, 2, 1, 2, 1, 1, 3, 1, 3, 1, 2, 5, 6, 1]}]",[],Imitate
beta_0.50,WS_k4_p0.1,ImitationStrategy,0.068809524,,,TRUE,allD,14,14,"[{""t"": 1, ""sizes"": [1, 4, 3, 9, 19, 4, 1, 9, 32, 5, 3, 11, 6, 3, 5, 24, 11, 4, 3, 44, 4, 32, 8, 1, 3, 5, 1, 1, 4, 10, 2, 2, 3, 1, 4, 14, 16, 1, 1, 1, 1, 1, 1, 15, 2, 1, 4, 4, 7, 5, 1, 1, 2, 3, 7, 3, 3, 2, 2, 1, 2, 1, 7, 3, 2, 1, 20, 2, 1, 1, 1, 5, 1, 1, 1, 1, 4, 2, 2]}]",[],Imitate
beta_0.50,WS_k4_p0.1,ImitationStrategy,0.064700855,,,TRUE,allD,13,13,"[{""t"": 1, ""sizes"": [17, 51, 3, 27, 3, 12, 11, 1, 7, 7, 2, 11, 3, 1, 1, 3, 10, 2, 2, 5, 1, 9, 8, 2, 4, 5, 7, 2, 2, 9, 2, 1, 1, 1, 1, 1, 3, 4, 1, 2, 5, 3, 1, 1, 6, 1, 1, 3, 1, 2, 2, 1, 21, 1, 4, 12, 1, 1, 3, 2, 32, 1, 8, 1, 1, 1, 1, 1, 4, 1, 1, 1, 3, 3, 2, 1, 1, 7, 1, 6, 3, 2, 1, 1, 4, 1, 4, 3, 2, 5]}]",[],Imitate
beta_0.50,WS_k4_p0.1,ImitationStrategy,0.070952381,,,TRUE,allD,14,14,"[{""t"": 1, ""sizes"": [11, 25, 123, 21, 3, 3, 3, 6, 4, 1, 1, 1, 1, 4, 1, 4, 1, 3, 27, 3, 16, 3, 20, 1, 1, 1, 4, 2, 2, 3, 2, 11, 1, 4, 1, 2, 4, 2, 1, 1, 6, 1, 32, 4, 1, 3, 3, 2, 5, 3, 4, 4, 1, 4, 2, 2, 2, 1, 5, 1, 2, 7, 3, 1, 1, 3, 1, 1, 8, 10, 3, 5, 4, 2, 1, 2, 1]}]",[],Imitate
beta_0.50,WS_k4_p0.1,ImitationStrategy,0.071965812,,,TRUE,allD,13,13,"[{""t"": 1, ""sizes"": [46, 83, 7, 1, 1, 1, 11, 2, 5, 1, 10, 3, 1, 1, 6, 2, 6, 2, 9, 1, 1, 2, 20, 6, 1, 2, 5, 2, 11, 4, 1, 2, 3, 4, 5, 2, 1, 3, 3, 1, 1, 1, 1, 2, 5, 2, 3, 1, 1, 4, 2, 5, 3, 6, 4, 8, 5, 1, 1, 3, 1, 24, 9, 1, 1, 2, 2, 1, 1, 3, 4, 2, 1, 1, 3, 1, 3, 1, 4, 1, 1, 1, 3, 1, 4, 2, 1, 4, 1, 1, 7, 1, 3, 2, 8, 1, 4, 1, 1, 1, 1, 1]}]",[],Imitate
